TEAM_NAME,GAME_DATE,OPP_TEAM,PTS_last_5,FG_PCT_last_5,FG3_PCT_last_5,REB_last_5,DREB_last_5,OREB_last_5,STL_last_5
Charlotte Hornets,2024-12-19,WAS,103.8,0.45099999999999996,0.328,42.8,31.6,11.2,7.8
Charlotte Hornets,2024-12-20,PHI,106.4,0.4424,0.2882,45.2,31.6,13.6,9.6
Charlotte Hornets,2024-12-23,HOU,105.6,0.4488,0.2964,46.6,32.4,14.2,9.8
Charlotte Hornets,2024-12-26,WAS,103.2,0.42940000000000006,0.2554,46.4,32.0,14.4,9.2
Charlotte Hornets,2024-12-28,OKC,106.2,0.4452,0.3016,45.6,32.4,13.2,9.0
Charlotte Hornets,2024-12-30,CHI,103.4,0.4166,0.3032,46.8,33.8,13.0,8.4
Charlotte Hornets,2025-01-03,DET,102.2,0.41859999999999997,0.31260000000000004,47.6,37.2,10.4,7.6
Charlotte Hornets,2025-01-05,CLE,101.4,0.4088,0.308,47.8,38.2,9.6,7.8
Charlotte Hornets,2025-01-07,PHX,102.2,0.40919999999999995,0.32380000000000003,48.6,38.6,10.0,8.0
Charlotte Hornets,2025-01-12,PHX,103.2,0.3996,0.29819999999999997,50.4,38.6,11.8,8.6
Charlotte Hornets,2025-01-15,UTA,107.0,0.4162,0.3084,52.0,38.8,13.2,8.8
Charlotte Hornets,2025-01-17,CHI,108.8,0.43879999999999997,0.3234,49.8,36.2,13.6,8.4
Charlotte Hornets,2025-01-20,DAL,115.0,0.45620000000000005,0.3398,49.6,35.2,14.4,8.6
Charlotte Hornets,2025-01-22,MEM,116.0,0.4542,0.3556,49.8,34.6,15.2,8.8
Charlotte Hornets,2025-01-24,POR,117.0,0.472,0.3712,44.6,31.2,13.4,8.8
Charlotte Hornets,2025-01-25,NOP,113.8,0.458,0.35419999999999996,43.4,29.8,13.6,8.6
Charlotte Hornets,2025-01-27,LAL,115.0,0.45220000000000005,0.3766,44.0,30.8,13.2,9.6
Charlotte Hornets,2025-01-29,BKN,111.4,0.4418,0.378,42.0,29.4,12.6,10.0
Charlotte Hornets,2025-01-31,LAC,106.0,0.4276,0.348,42.6,29.8,12.8,9.2
Charlotte Hornets,2025-02-01,DEN,102.8,0.41979999999999995,0.3236,44.4,31.2,13.2,9.6
Charlotte Hornets,2025-02-03,WAS,104.2,0.43100000000000005,0.3348,45.4,32.8,12.6,8.8
Charlotte Hornets,2025-02-05,MIL,102.4,0.41859999999999997,0.3266,45.0,32.4,12.6,7.4
Charlotte Hornets,2025-02-07,SAS,101.4,0.4154,0.3136,46.4,34.0,12.4,6.0
Charlotte Hornets,2025-02-09,DET,108.2,0.441,0.3458,46.6,34.6,12.0,5.6
Charlotte Hornets,2025-02-10,BKN,107.8,0.4406,0.39299999999999996,45.6,34.4,11.2,5.0
Charlotte Hornets,2025-02-12,ORL,104.8,0.43620000000000003,0.3626,43.4,32.6,10.8,5.4
Charlotte Hornets,2025-02-19,LAL,99.2,0.4276,0.3484,42.8,32.6,10.2,5.4
Charlotte Hornets,2025-02-20,DEN,98.8,0.4138,0.3516,44.0,33.8,10.2,7.0
Charlotte Hornets,2025-02-22,POR,98.4,0.4076000000000001,0.3432,42.4,32.6,9.8,8.2
Charlotte Hornets,2025-02-24,SAC,95.6,0.38980000000000004,0.2806,42.4,32.0,10.4,9.0
Charlotte Hornets,2025-02-25,GSW,95.4,0.37839999999999996,0.2918,41.8,30.6,11.2,10.4
Charlotte Hornets,2025-02-27,DAL,96.6,0.3736,0.2852,43.2,29.6,13.6,11.0
Charlotte Hornets,2025-03-01,WAS,95.8,0.38259999999999994,0.269,45.0,30.4,14.6,9.2
Charlotte Hornets,2025-03-03,GSW,92.8,0.384,0.25460000000000005,44.8,30.8,14.0,9.0
Charlotte Hornets,2025-03-05,MIN,95.4,0.3936,0.2784,46.8,33.6,13.2,7.2
Charlotte Hornets,2025-03-07,CLE,99.8,0.4114,0.28559999999999997,50.8,36.6,14.2,5.0
Charlotte Hornets,2025-03-08,BKN,104.8,0.4328,0.3008,49.4,36.8,12.6,5.0
Charlotte Hornets,2025-03-10,MIA,106.6,0.4328,0.3138,48.2,34.0,14.2,5.2
Charlotte Hornets,2025-03-12,ATL,107.6,0.4284,0.2972,46.6,32.8,13.8,5.4
Charlotte Hornets,2025-03-14,SAS,109.4,0.4404,0.3222,46.6,32.4,14.2,6.6
Charlotte Hornets,2025-03-16,LAC,116.4,0.472,0.378,42.0,30.2,11.8,7.4
Charlotte Hornets,2025-03-18,ATL,110.6,0.45519999999999994,0.34419999999999995,42.2,30.2,12.0,7.0
Charlotte Hornets,2025-03-20,NYK,110.0,0.4640000000000001,0.346,40.0,30.4,9.6,7.6
Charlotte Hornets,2025-03-21,OKC,112.0,0.47800000000000004,0.3898,43.2,33.2,10.0,5.8
Charlotte Hornets,2025-03-23,MIA,111.2,0.4796,0.4024,39.6,30.4,9.2,5.2
Charlotte Hornets,2025-03-25,ORL,103.2,0.45380000000000004,0.356,40.8,30.8,10.0,4.8
Charlotte Hornets,2025-03-28,TOR,106.4,0.45899999999999996,0.402,39.6,30.2,9.4,4.6
Charlotte Hornets,2025-03-30,NOP,105.4,0.44980000000000003,0.39339999999999997,43.0,33.0,10.0,4.2
Charlotte Hornets,2025-03-31,UTA,101.2,0.4224,0.348,42.6,32.4,10.2,7.0
Charlotte Hornets,2025-04-02,IND,102.0,0.43739999999999996,0.3344,46.2,35.2,11.0,6.4
Charlotte Hornets,2025-04-04,SAC,102.0,0.4484,0.3512,47.0,36.6,10.4,6.0
Charlotte Hornets,2025-04-06,CHI,101.6,0.44400000000000006,0.3146,48.4,37.4,11.0,5.6
Charlotte Hornets,2025-04-08,MEM,105.6,0.45919999999999994,0.31,45.2,35.0,10.2,6.0
Charlotte Hornets,2025-04-09,TOR,106.8,0.48020000000000007,0.3194,42.8,33.8,9.0,3.6
Charlotte Hornets,2025-04-11,BOS,104.0,0.46040000000000003,0.3032,41.6,33.6,8.0,4.0
Charlotte Hornets,2025-04-13,BOS,101.8,0.43260000000000004,0.2948,42.4,33.8,8.6,4.8
Chicago Bulls,2024-10-23,NOP,,,,,,,
Chicago Bulls,2024-10-25,MIL,,,,,,,
Chicago Bulls,2024-10-26,OKC,,,,,,,
Chicago Bulls,2024-10-28,MEM,,,,,,,
Chicago Bulls,2024-10-30,ORL,,,,,,,
Chicago Bulls,2024-11-01,BKN,113.4,0.43879999999999997,0.3756,51.6,41.8,9.8,6.2
Chicago Bulls,2024-11-04,UTA,113.6,0.4276,0.394,51.0,41.0,10.0,6.4
Chicago Bulls,2024-11-06,DAL,112.2,0.4266,0.3802,49.0,38.8,10.2,5.8
Chicago Bulls,2024-11-07,MIN,113.0,0.44079999999999997,0.38079999999999997,47.0,36.2,10.8,6.2
Chicago Bulls,2024-11-09,ATL,111.6,0.45760000000000006,0.3698,43.4,32.8,10.6,7.0
Chicago Bulls,2024-11-11,CLE,116.2,0.4718,0.36,42.0,30.6,11.4,8.2
Chicago Bulls,2024-11-13,NYK,116.4,0.4842000000000001,0.3564,43.4,32.4,11.0,8.6
Chicago Bulls,2024-11-15,CLE,116.0,0.4968,0.35860000000000003,44.2,33.8,10.4,9.2
Chicago Bulls,2024-11-17,HOU,121.4,0.5152,0.3966,41.2,33.0,8.2,9.0
Chicago Bulls,2024-11-18,DET,119.0,0.4755999999999999,0.36319999999999997,44.2,35.4,8.8,8.8
Chicago Bulls,2024-11-20,MIL,118.4,0.47240000000000004,0.3966,44.0,35.8,8.2,7.0
Chicago Bulls,2024-11-22,ATL,117.0,0.4668,0.3986,40.4,32.8,7.6,7.0
Chicago Bulls,2024-11-23,MEM,119.4,0.4734,0.40920000000000006,40.6,33.4,7.2,6.6
Chicago Bulls,2024-11-26,WAS,120.4,0.47219999999999995,0.40440000000000004,40.4,31.8,8.6,6.0
Chicago Bulls,2024-11-27,ORL,124.4,0.5050000000000001,0.4244,41.0,33.4,7.6,5.6
Chicago Bulls,2024-11-29,BOS,123.8,0.514,0.4006,39.2,32.2,7.0,6.8
Chicago Bulls,2024-12-02,BKN,128.4,0.524,0.4034,41.2,34.2,7.0,6.8
Chicago Bulls,2024-12-05,SAS,126.8,0.5144,0.383,43.8,35.6,8.2,6.8
Chicago Bulls,2024-12-06,IND,128.4,0.5290000000000001,0.3844,46.8,38.4,8.4,7.2
Chicago Bulls,2024-12-08,PHI,127.6,0.5238,0.3984,44.4,36.0,8.4,7.6
Chicago Bulls,2024-12-13,CHA,123.8,0.49939999999999996,0.3926,44.0,36.6,7.4,7.6
Chicago Bulls,2024-12-16,TOR,119.8,0.4758,0.36920000000000003,45.8,36.6,9.2,8.6
Chicago Bulls,2024-12-19,BOS,118.6,0.4638,0.37120000000000003,43.2,34.6,8.6,9.4
Chicago Bulls,2024-12-21,BOS,114.2,0.43760000000000004,0.3524,44.4,35.8,8.6,8.6
Chicago Bulls,2024-12-23,MIL,109.2,0.4184,0.3366,45.4,36.4,9.0,8.6
Chicago Bulls,2024-12-26,ATL,107.4,0.417,0.30779999999999996,47.6,37.2,10.4,8.6
Chicago Bulls,2024-12-28,MIL,112.2,0.44560000000000005,0.3552,44.4,35.0,9.4,7.8
Chicago Bulls,2024-12-30,CHA,111.0,0.44800000000000006,0.363,46.6,36.6,10.0,6.2
Chicago Bulls,2025-01-01,WAS,110.6,0.43360000000000004,0.35,48.0,37.4,10.6,8.0
Chicago Bulls,2025-01-04,NYK,112.4,0.44720000000000004,0.3414,48.2,38.0,10.2,8.6
Chicago Bulls,2025-01-06,SAS,122.0,0.4758000000000001,0.40800000000000003,47.6,37.4,10.2,8.0
Chicago Bulls,2025-01-08,IND,118.2,0.45380000000000004,0.3722,49.8,38.6,11.2,8.8
Chicago Bulls,2025-01-10,WAS,117.6,0.4614000000000001,0.363,47.2,36.4,10.8,9.2
Chicago Bulls,2025-01-12,SAC,122.2,0.49800000000000005,0.3968,45.6,35.4,10.2,9.2
Chicago Bulls,2025-01-14,NOP,124.6,0.5012000000000001,0.43439999999999995,45.8,35.6,10.2,7.8
Chicago Bulls,2025-01-15,ATL,119.4,0.4808,0.3914,48.6,36.6,12.0,8.2
Chicago Bulls,2025-01-17,CHA,115.4,0.48319999999999996,0.36920000000000003,49.8,39.0,10.8,6.8
Chicago Bulls,2025-01-19,POR,117.4,0.48179999999999995,0.37060000000000004,51.0,39.6,11.4,7.4
Chicago Bulls,2025-01-20,LAC,110.2,0.45899999999999996,0.332,47.2,36.4,10.8,7.2
Chicago Bulls,2025-01-23,GSW,108.8,0.4474,0.3,49.0,36.4,12.6,7.8
Chicago Bulls,2025-01-25,PHI,107.4,0.43739999999999996,0.3148,46.0,35.0,11.0,7.6
Chicago Bulls,2025-01-27,DEN,108.0,0.43360000000000004,0.3336,46.2,34.2,12.0,7.8
Chicago Bulls,2025-01-29,BOS,109.2,0.43260000000000004,0.35419999999999996,46.6,34.4,12.2,8.2
Chicago Bulls,2025-01-31,TOR,108.8,0.4242,0.3602,48.8,36.2,12.6,6.8
Chicago Bulls,2025-02-02,DET,110.8,0.4446,0.385,48.4,37.4,11.0,6.2
Chicago Bulls,2025-02-04,MIA,113.4,0.4586,0.378,48.8,37.6,11.2,6.2
Chicago Bulls,2025-02-05,MIN,120.6,0.47919999999999996,0.4074,46.6,36.6,10.0,5.8
Chicago Bulls,2025-02-08,GSW,116.4,0.4756,0.3834,44.0,35.4,8.6,5.4
Chicago Bulls,2025-02-11,DET,118.6,0.4838,0.40940000000000004,40.8,33.0,7.8,6.4
Chicago Bulls,2025-02-12,DET,112.6,0.45260000000000006,0.362,39.2,30.4,8.8,7.4
Chicago Bulls,2025-02-20,NYK,110.8,0.4464,0.333,37.8,29.2,8.6,7.8
Chicago Bulls,2025-02-22,PHX,106.4,0.4206,0.3196,39.8,30.4,9.4,8.2
Chicago Bulls,2025-02-24,PHI,108.2,0.40780000000000005,0.321,42.0,31.6,10.4,8.2
Chicago Bulls,2025-02-26,LAC,114.4,0.4204,0.32380000000000003,44.6,33.4,11.2,8.8
Chicago Bulls,2025-02-28,TOR,119.4,0.44820000000000004,0.37160000000000004,44.0,32.6,11.4,8.8
Chicago Bulls,2025-03-02,IND,122.4,0.4513999999999999,0.3806,45.6,34.2,11.4,9.2
Chicago Bulls,2025-03-04,CLE,122.6,0.4718,0.362,43.4,31.8,11.6,9.2
Chicago Bulls,2025-03-06,ORL,122.6,0.4768,0.34400000000000003,44.4,33.0,11.4,8.6
Chicago Bulls,2025-03-08,MIA,119.2,0.4756,0.329,45.2,33.2,12.0,7.4
Chicago Bulls,2025-03-10,IND,118.6,0.46880000000000005,0.29100000000000004,47.2,37.2,10.0,6.8
Chicago Bulls,2025-03-13,BKN,117.8,0.4796,0.31079999999999997,49.4,39.4,10.0,5.4
Chicago Bulls,2025-03-15,HOU,118.6,0.4708,0.3096,50.4,40.2,10.2,5.8
Chicago Bulls,2025-03-17,UTA,118.0,0.4746,0.3332,47.6,38.4,9.2,5.8
Chicago Bulls,2025-03-19,PHX,115.2,0.4612,0.32039999999999996,47.8,39.4,8.4,7.2
Chicago Bulls,2025-03-20,SAC,116.6,0.4790000000000001,0.347,45.6,36.6,9.0,7.4
Chicago Bulls,2025-03-22,LAL,118.0,0.48360000000000003,0.36,42.4,33.0,9.4,8.4
Chicago Bulls,2025-03-24,DEN,124.0,0.5090000000000001,0.39320000000000005,41.4,32.6,8.8,10.2
Chicago Bulls,2025-03-27,LAL,127.0,0.5156000000000001,0.40679999999999994,42.8,32.6,10.2,10.6
Chicago Bulls,2025-03-29,DAL,128.6,0.5224,0.43100000000000005,42.6,32.0,10.6,9.0
Chicago Bulls,2025-03-31,OKC,128.2,0.5082000000000001,0.4368,45.8,34.4,11.4,8.4
Chicago Bulls,2025-04-01,TOR,126.0,0.4934,0.4138,46.4,35.4,11.0,8.0
Chicago Bulls,2025-04-04,POR,124.2,0.49040000000000006,0.40359999999999996,47.8,36.8,11.0,6.6
Chicago Bulls,2025-04-06,CHA,122.0,0.4856,0.39039999999999997,51.4,40.6,10.8,5.4
Chicago Bulls,2025-04-08,CLE,124.4,0.4992,0.3928,50.0,39.6,10.4,6.2
Chicago Bulls,2025-04-09,MIA,123.2,0.5,0.3778,47.8,37.4,10.4,7.2
Chicago Bulls,2025-04-11,WAS,123.6,0.5136000000000001,0.3906,48.4,38.0,10.4,7.4
Chicago Bulls,2025-04-13,PHI,120.0,0.49240000000000006,0.3716,49.4,38.4,11.0,7.0
Cleveland Cavaliers,2024-10-23,TOR,,,,,,,
Cleveland Cavaliers,2024-10-25,DET,,,,,,,
Cleveland Cavaliers,2024-10-26,WAS,,,,,,,
Cleveland Cavaliers,2024-10-28,NYK,,,,,,,
Cleveland Cavaliers,2024-10-30,LAL,,,,,,,
Cleveland Cavaliers,2024-11-01,ORL,125.6,0.537,0.41180000000000005,40.0,32.2,7.8,12.0
Cleveland Cavaliers,2024-11-02,MIL,122.4,0.521,0.39740000000000003,42.6,35.0,7.6,11.2
Cleveland Cavaliers,2024-11-04,MIL,122.6,0.5154,0.4,43.8,35.2,8.6,9.2
Cleveland Cavaliers,2024-11-06,NOP,118.8,0.5096,0.3994,42.0,34.6,7.4,8.6
Cleveland Cavaliers,2024-11-08,GSW,123.0,0.5227999999999999,0.43,43.0,35.0,8.0,7.8
Cleveland Cavaliers,2024-11-09,BKN,123.4,0.5156,0.4422,44.4,35.8,8.6,6.4
Cleveland Cavaliers,2024-11-11,CHI,120.4,0.5226000000000001,0.4346,41.2,33.2,8.0,7.6
Cleveland Cavaliers,2024-11-13,PHI,121.4,0.5144,0.42219999999999996,40.8,32.4,8.4,9.8
Cleveland Cavaliers,2024-11-15,CHI,121.0,0.5122000000000001,0.4104,42.2,33.0,9.2,9.4
Cleveland Cavaliers,2024-11-17,CHA,123.6,0.5134000000000001,0.41080000000000005,41.0,33.4,7.6,10.4
Cleveland Cavaliers,2024-11-19,BOS,122.0,0.5194000000000001,0.4022,42.0,34.4,7.6,9.6
Cleveland Cavaliers,2024-11-20,NOP,124.4,0.5102,0.39980000000000004,43.6,34.4,9.2,8.0
Cleveland Cavaliers,2024-11-24,TOR,126.2,0.527,0.41899999999999993,45.4,35.4,10.0,7.2
Cleveland Cavaliers,2024-11-27,ATL,127.8,0.5272,0.417,46.0,35.0,11.0,7.8
Cleveland Cavaliers,2024-11-29,ATL,123.8,0.5102,0.382,46.8,34.2,12.6,7.8
Cleveland Cavaliers,2024-12-01,BOS,118.4,0.47780000000000006,0.3532,45.2,32.2,13.0,9.0
Cleveland Cavaliers,2024-12-03,WAS,118.0,0.47639999999999993,0.37859999999999994,45.8,34.0,11.8,9.2
Cleveland Cavaliers,2024-12-05,DEN,116.0,0.4676,0.3624,44.4,34.4,10.0,9.4
Cleveland Cavaliers,2024-12-07,CHA,116.8,0.4686,0.376,44.0,35.0,9.0,9.0
Cleveland Cavaliers,2024-12-08,MIA,115.2,0.476,0.387,44.6,35.2,9.4,8.0
Cleveland Cavaliers,2024-12-13,WAS,117.6,0.4896,0.414,43.8,35.6,8.2,7.2
Cleveland Cavaliers,2024-12-16,BKN,117.6,0.47119999999999995,0.3796,45.0,34.8,10.2,8.2
Cleveland Cavaliers,2024-12-20,MIL,120.0,0.4808,0.3908,44.4,33.2,11.2,8.8
Cleveland Cavaliers,2024-12-21,PHI,119.6,0.48179999999999995,0.3844,44.6,33.4,11.2,9.2
Cleveland Cavaliers,2024-12-23,UTA,121.6,0.48840000000000006,0.41319999999999996,45.0,34.0,11.0,9.6
Cleveland Cavaliers,2024-12-27,DEN,123.8,0.48760000000000003,0.4154,45.8,33.8,12.0,10.6
Cleveland Cavaliers,2024-12-30,GSW,130.6,0.521,0.45119999999999993,43.4,32.8,10.6,10.6
Cleveland Cavaliers,2024-12-31,LAL,127.2,0.5064,0.44699999999999995,45.8,35.4,10.4,9.8
Cleveland Cavaliers,2025-01-03,DAL,126.8,0.5022,0.43999999999999995,45.8,35.2,10.6,8.6
Cleveland Cavaliers,2025-01-05,CHA,128.4,0.5018,0.41259999999999997,45.2,35.2,10.0,8.0
Cleveland Cavaliers,2025-01-08,OKC,126.6,0.5028,0.39540000000000003,45.4,35.6,9.8,7.0
Cleveland Cavaliers,2025-01-09,TOR,122.6,0.4946,0.383,45.8,35.4,10.4,6.4
Cleveland Cavaliers,2025-01-12,IND,126.4,0.5086,0.38639999999999997,43.4,32.0,11.4,6.0
Cleveland Cavaliers,2025-01-14,IND,120.6,0.49140000000000006,0.3618,42.6,32.0,10.6,5.8
Cleveland Cavaliers,2025-01-16,OKC,119.2,0.48179999999999995,0.355,43.2,31.8,11.4,6.4
Cleveland Cavaliers,2025-01-18,MIN,119.0,0.4796,0.3472,44.8,33.0,11.8,5.8
Cleveland Cavaliers,2025-01-20,PHX,118.0,0.4666,0.3346,46.2,34.2,12.0,5.2
Cleveland Cavaliers,2025-01-22,HOU,115.2,0.4474,0.3372,47.8,36.0,11.8,5.6
Cleveland Cavaliers,2025-01-24,PHI,118.2,0.4524,0.347,48.0,33.4,14.6,7.2
Cleveland Cavaliers,2025-01-25,HOU,118.6,0.4558,0.375,45.6,31.8,13.8,7.6
Cleveland Cavaliers,2025-01-27,DET,122.0,0.46559999999999996,0.4002,43.8,30.2,13.6,8.0
Cleveland Cavaliers,2025-01-29,MIA,119.2,0.4622,0.384,45.0,31.6,13.4,8.2
Cleveland Cavaliers,2025-01-30,ATL,120.8,0.4838,0.36340000000000006,44.4,31.4,13.0,8.2
Cleveland Cavaliers,2025-02-02,DAL,126.6,0.5156,0.3666,45.2,34.2,11.0,7.6
Cleveland Cavaliers,2025-02-04,BOS,129.6,0.5296,0.386,48.0,38.4,9.6,7.0
Cleveland Cavaliers,2025-02-05,DET,124.4,0.5056,0.3552,50.2,39.8,10.4,7.4
Cleveland Cavaliers,2025-02-07,WAS,126.0,0.514,0.3848,48.8,38.6,10.2,7.6
Cleveland Cavaliers,2025-02-10,MIN,127.6,0.5082,0.4069999999999999,48.6,38.0,10.6,7.4
Cleveland Cavaliers,2025-02-12,TOR,125.8,0.49400000000000005,0.4194,48.6,37.2,11.4,7.6
Cleveland Cavaliers,2025-02-20,BKN,123.2,0.477,0.3718,49.0,35.6,13.4,8.4
Cleveland Cavaliers,2025-02-21,NYK,124.2,0.483,0.3718,49.2,35.2,14.0,8.8
Cleveland Cavaliers,2025-02-23,MEM,129.0,0.5084,0.3904,49.4,35.4,14.0,10.0
Cleveland Cavaliers,2025-02-25,ORL,128.0,0.4991999999999999,0.36160000000000003,51.6,36.2,15.4,9.2
Cleveland Cavaliers,2025-02-28,BOS,126.8,0.5096,0.40140000000000003,51.2,36.8,14.4,8.2
Cleveland Cavaliers,2025-03-02,POR,125.2,0.5084,0.42060000000000003,49.4,34.8,14.6,6.8
Cleveland Cavaliers,2025-03-04,CHI,129.8,0.5098,0.4468,48.4,34.6,13.8,7.6
Cleveland Cavaliers,2025-03-05,MIA,129.2,0.48179999999999995,0.41479999999999995,49.6,35.8,13.8,6.0
Cleveland Cavaliers,2025-03-07,CHA,125.8,0.483,0.42939999999999995,47.6,36.2,11.4,6.4
Cleveland Cavaliers,2025-03-09,MIL,125.0,0.45459999999999995,0.3754,47.2,35.8,11.4,6.8
Cleveland Cavaliers,2025-03-11,BKN,122.8,0.4473999999999999,0.369,47.2,36.0,11.2,8.2
Cleveland Cavaliers,2025-03-14,MEM,118.0,0.4484,0.33399999999999996,47.4,36.4,11.0,7.2
Cleveland Cavaliers,2025-03-16,ORL,116.8,0.45459999999999995,0.3378,45.4,35.0,10.4,8.2
Cleveland Cavaliers,2025-03-18,LAC,115.0,0.4438,0.31779999999999997,45.6,34.0,11.6,8.2
Cleveland Cavaliers,2025-03-19,SAC,115.2,0.4574,0.3212,42.4,30.6,11.8,8.0
Cleveland Cavaliers,2025-03-21,PHX,116.6,0.4784,0.3168,41.0,30.2,10.8,7.2
Cleveland Cavaliers,2025-03-23,UTA,117.2,0.48019999999999996,0.34480000000000005,40.2,28.6,11.6,8.0
Cleveland Cavaliers,2025-03-25,POR,114.6,0.4718,0.316,41.8,29.0,12.8,8.0
Cleveland Cavaliers,2025-03-27,SAS,118.4,0.4974,0.3548,40.4,29.0,11.4,7.4
Cleveland Cavaliers,2025-03-28,DET,119.4,0.49260000000000004,0.3574,45.8,33.6,12.2,7.6
Cleveland Cavaliers,2025-03-30,LAC,120.0,0.4758,0.356,46.6,33.8,12.8,8.0
Cleveland Cavaliers,2025-04-02,NYK,123.0,0.48740000000000006,0.34700000000000003,46.8,35.2,11.6,8.0
Cleveland Cavaliers,2025-04-04,SAS,123.8,0.5022,0.366,45.4,33.6,11.8,7.8
Cleveland Cavaliers,2025-04-06,SAC,122.2,0.48740000000000006,0.36340000000000006,46.0,34.6,11.4,8.2
Cleveland Cavaliers,2025-04-08,CHI,120.0,0.499,0.3452,42.6,31.4,11.2,9.0
Cleveland Cavaliers,2025-04-10,IND,122.6,0.5082000000000001,0.3702,43.4,31.2,12.2,9.8
Cleveland Cavaliers,2025-04-11,NYK,119.6,0.495,0.39540000000000003,44.4,32.0,12.4,8.8
Cleveland Cavaliers,2025-04-13,IND,116.4,0.48739999999999994,0.4016,45.4,33.4,12.0,8.6
Dallas Mavericks,2024-10-24,SAS,,,,,,,
Dallas Mavericks,2024-10-26,PHX,,,,,,,
Dallas Mavericks,2024-10-28,UTA,,,,,,,
Dallas Mavericks,2024-10-29,MIN,,,,,,,
Dallas Mavericks,2024-10-31,HOU,,,,,,,
Dallas Mavericks,2024-11-03,ORL,110.8,0.4412,0.3548,44.6,31.8,12.8,8.4
Dallas Mavericks,2024-11-04,IND,108.4,0.45760000000000006,0.331,45.2,33.4,11.8,8.2
Dallas Mavericks,2024-11-06,CHI,113.4,0.4814,0.35100000000000003,43.6,33.2,10.4,7.8
Dallas Mavericks,2024-11-08,PHX,115.2,0.48760000000000003,0.3578,43.0,33.4,9.6,8.2
Dallas Mavericks,2024-11-10,DEN,113.8,0.4934,0.3424,42.8,34.0,8.8,6.8
Dallas Mavericks,2024-11-12,GSW,117.4,0.5082000000000001,0.3364,43.8,35.0,8.8,7.0
Dallas Mavericks,2024-11-14,UTA,119.2,0.5142,0.3386,41.2,33.2,8.0,6.6
Dallas Mavericks,2024-11-16,SAS,116.4,0.512,0.3168,39.6,30.4,9.2,8.0
Dallas Mavericks,2024-11-17,OKC,114.6,0.5088,0.3052,40.8,30.8,10.0,7.6
Dallas Mavericks,2024-11-19,NOP,116.2,0.5014000000000001,0.31999999999999995,43.6,31.6,12.0,7.4
Dallas Mavericks,2024-11-22,DEN,118.6,0.499,0.3498,44.8,32.0,12.8,8.4
Dallas Mavericks,2024-11-24,MIA,119.8,0.4952,0.359,45.6,32.0,13.6,9.4
Dallas Mavericks,2024-11-25,ATL,120.8,0.47780000000000006,0.34740000000000004,51.4,37.0,14.4,8.4
Dallas Mavericks,2024-11-27,NYK,124.6,0.4842000000000001,0.38720000000000004,51.0,37.2,13.8,7.8
Dallas Mavericks,2024-11-30,UTA,126.2,0.502,0.4088,49.0,36.8,12.2,8.2
Dallas Mavericks,2024-12-01,POR,121.0,0.489,0.39540000000000003,49.0,37.2,11.8,8.2
Dallas Mavericks,2024-12-03,MEM,123.8,0.4984,0.42140000000000005,46.8,35.8,11.0,8.6
Dallas Mavericks,2024-12-05,WAS,124.4,0.5107999999999999,0.4526,44.8,34.0,10.8,9.0
Dallas Mavericks,2024-12-07,TOR,126.0,0.5186,0.4664,46.2,34.8,11.4,9.4
Dallas Mavericks,2024-12-10,OKC,125.2,0.49939999999999996,0.43900000000000006,48.0,35.8,12.2,10.2
Dallas Mavericks,2024-12-15,GSW,124.8,0.5032,0.44539999999999996,47.2,36.0,11.2,9.8
Dallas Mavericks,2024-12-19,LAC,126.0,0.5124,0.4478,50.0,38.4,11.6,8.8
Dallas Mavericks,2024-12-21,LAC,120.8,0.4952,0.41319999999999996,48.2,37.8,10.4,9.0
Dallas Mavericks,2024-12-23,POR,116.0,0.4784,0.388,45.2,35.2,10.0,9.8
Dallas Mavericks,2024-12-25,MIN,117.4,0.4912000000000001,0.379,43.0,33.2,9.8,9.8
Dallas Mavericks,2024-12-27,PHX,116.4,0.479,0.37,42.8,32.2,10.6,9.0
Dallas Mavericks,2024-12-28,POR,107.4,0.44700000000000006,0.3382,41.6,31.6,10.0,8.6
Dallas Mavericks,2024-12-30,SAC,112.8,0.46460000000000007,0.3706,41.6,31.2,10.4,8.0
Dallas Mavericks,2025-01-01,HOU,110.2,0.45780000000000004,0.368,40.2,31.6,8.6,7.2
Dallas Mavericks,2025-01-03,CLE,103.6,0.45779999999999993,0.38,39.6,32.4,7.2,7.0
Dallas Mavericks,2025-01-06,MEM,108.2,0.461,0.36019999999999996,41.6,32.4,9.2,6.4
Dallas Mavericks,2025-01-07,LAL,109.4,0.45499999999999996,0.3618,43.4,33.0,10.4,6.6
Dallas Mavericks,2025-01-09,POR,108.6,0.46299999999999997,0.3776,44.2,33.6,10.6,6.8
Dallas Mavericks,2025-01-12,DEN,112.0,0.46979999999999994,0.3668,47.6,34.2,13.4,6.8
Dallas Mavericks,2025-01-14,DEN,112.4,0.44559999999999994,0.3588,47.4,33.6,13.8,6.4
Dallas Mavericks,2025-01-15,NOP,107.8,0.44400000000000006,0.3604,42.8,31.6,11.2,8.6
Dallas Mavericks,2025-01-17,OKC,110.2,0.458,0.3568,41.8,31.6,10.2,9.0
Dallas Mavericks,2025-01-20,CHA,107.8,0.45199999999999996,0.34,41.6,32.4,9.2,9.8
Dallas Mavericks,2025-01-22,MIN,105.4,0.4474,0.311,41.2,32.0,9.2,10.2
Dallas Mavericks,2025-01-23,OKC,108.0,0.465,0.2956,41.4,32.4,9.0,9.8
